SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND,state,latitude,longitude,elevation_m,slope_degree,aspect_degree,soil_moisture_pct,ndvi,soil_type,historical_landslides,distance_to_road_km,distance_to_river_km,land_cover,landslide_risk_label
Arunachal Pradesh,1980.112269881409,92.11272096162551,135.46342357585422,252.26240697243557,197.2624268380588,279.4057122078874,496.6484020602017,573.7726942474076,359.6058447857208,255.05974796993684,67.85160115893538,27.96867792201872,55.877491544086425,2752.6368277735924,224.27483301234705,740.3844145370484,1635.8759116415124,150.86635139473347,Manipur,25.10983,93.78917,1234.2,20.67,252.48,57.1,0.51,Alluvial,1,2.463,1.709,Agriculture,0
Assam & Meghalaya,1915.1302734744795,6.65006966870294,82.8572087582414,68.22003762723475,223.76851252929575,309.947545745422,402.0161471298103,397.9368554498212,475.889519722642,294.4051450716431,70.12481732140208,10.576667721412589,6.930949284531607,2331.85936872627,84.58199857915233,607.1353936263151,1554.9157623026583,89.46881813579095,Meghalaya,25.77622,92.67003,1526.5,39.65,226.09,55.45,0.576,Silty,3,0.962,3.824,Grassland,0
Arunachal Pradesh,2010.5132879092373,56.44885065998862,36.826871780536784,135.50077862804866,407.4782770977013,186.27981008701423,643.1881521223833,627.5347173474813,315.22292149903024,725.2269603730646,245.54777958989408,21.41726520592664,26.651783702284188,3391.504746498425,93.63687438202672,728.8621582513018,2309.326190010133,298.6306887355965,Mizoram,23.29122,91.64708,1234.4,32.04,146.28,62.45,0.394,Loamy,0,2.403,0.327,Barren,0
Arunachal Pradesh,1965.7633920814771,22.95675965046689,90.87519403118333,97.08704517048808,181.50076787830264,184.1815647352226,465.0481129743564,422.41857348258105,422.7997764373056,189.5244026098064,80.17636982567353,37.46098023193855,7.398189026576536,2168.0962737842506,115.18958813945896,450.2971414107135,1576.1773631941894,121.01122544755223,Nagaland,25.98183,95.13595,2013.1,16.37,81.13,46.44,0.568,Loamy,2,1.37,0.671,Barren,0
Assam & Meghalaya,1990.6926282300535,13.911889926037585,47.92121792672024,62.00723254122861,110.7170052865718,298.4421549112948,466.7241044938231,497.06698454885793,344.55625484463167,286.86849430666655,123.70335009775307,13.525927299081005,12.797250196623018,2273.622799966736,58.920536177489296,467.2856738178766,1590.1382686124666,148.4314097447219,Sikkim,26.82558,88.45363,513.5,8.82,174.27,35.63,0.472,Alluvial,0,1.03,0.768,Forest,1
Assam & Meghalaya,2007.2495606369107,1.5717927865735368,74.05160537390671,22.09919964350549,240.97002642938463,220.64590169496256,490.7107740248704,669.9991104806988,306.4866060480453,501.1144929408202,167.8973295439805,47.85989299587977,3.918370615037572,2751.706223820163,74.62004944694442,483.6741390770258,1965.6015052128423,219.95152152628265,Tripura,25.05744,90.22871,888.1,20.58,357.03,35.69,0.42,Clay,0,0.644,1.197,Barren,0
Arunachal Pradesh,1927.0542917984617,48.22206863259599,208.5793738083176,87.80204875936224,394.69603209775846,162.78517822727466,1056.3115166599475,924.6797978434583,732.9455926011258,1111.238930386501,538.5245546308432,18.21489564252597,0.5859153340883819,5222.32405735298,253.7714663782548,629.4226232716892,3818.722199803092,557.4409120752498,Arunachal Pradesh,28.04593,92.84769,2660.9,28.98,153.55,54.21,0.281,Silty,2,2.807,0.54,Forest,1
Assam & Meghalaya,1956.7015615580956,67.93494280313236,33.250683233236394,19.94649610595162,134.35741285330224,450.31414273493374,444.0571882898244,404.4774357424655,365.0263997803582,211.10667252694972,102.34637830714658,11.32368375464822,11.025328173606551,2272.610208724495,102.66583247391848,609.5366443085971,1439.3369199318568,122.99542786263127,Assam,26.29518,92.32082,637.7,3.7,73.44,52.23,0.339,Laterite,0,2.061,2.361,Forest,1
Assam & Meghalaya,1974.0593080453607,10.015904147244395,82.45751499147565,27.434195375156683,251.3330526114937,329.27232831602936,635.2431315513285,380.1062767965476,394.1995051946163,356.0900794157378,137.27189826851685,66.17357608189218,35.34003131662938,2675.461969603719,92.64334791394356,609.6702567256411,1725.2054877230107,235.22395215887133,Manipur,24.69681,94.51768,2388.6,23.65,269.98,77.54,0.404,Mountain Soil,1,1.32,1.149,Agriculture,0
Assam & Meghalaya,1971.4499073850577,17.46578879235677,37.92893837454808,101.2036075701832,258.89371474458386,335.9806214706796,579.717793620627,431.5156131345216,271.2767938373659,231.11582894651048,97.73152908280558,3.982753037494725,7.152259463248641,2339.6166819971045,60.47806470472027,694.7916976912113,1518.689510129068,110.69555589785696,Meghalaya,25.26774,90.76459,245.9,19.84,323.02,44.94,0.523,Mountain Soil,2,0.876,0.468,Forest,1
Assam & Meghalaya,1946.3170500057472,0.7206440641111287,17.10749224130094,105.79947024659572,175.69981480341232,325.56788026946646,581.7614515401315,555.0866963003143,295.2409863901072,273.23237990080474,346.9135117095806,8.006296423571332,1.965839489154134,2662.6758630180143,17.751788635693792,606.0652065929717,1701.87833342847,356.01672005297934,Mizoram,22.13137,94.12543,1789.8,18.04,304.48,28.28,0.516,Clay,2,1.385,1.422,Built-up,1
Arunachal Pradesh,1958.7959478579328,100.3103615769673,68.00782291097491,30.237000772808177,140.59787121977223,699.007112825012,512.0378945003425,454.8696715387836,1671.6809536481285,699.720159267191,670.1199314073194,4.231658684892648,16.688722197017892,5075.7880094103,166.57862430215658,874.0769577358989,3340.002439934658,692.7346901978976,Nagaland,26.10044,93.27866,2427.1,27.91,105.51,68.67,0.574,Mountain Soil,1,1.647,0.46,Forest,0
Assam & Meghalaya,1976.561258136266,5.659957829411695,7.936894250501624,44.803722712060384,96.90987748091185,258.468213040296,508.23958161399696,440.42758542778336,262.5100195341934,271.78568090067506,66.44498668753418,56.04621581538177,0.7512148964275731,2028.901957997451,12.804536029249665,396.2561963313728,1478.0232846305714,125.78694365973108,Sikkim,26.44488,89.62104,796.9,11.62,171.89,64.48,0.602,Loamy,1,3.07,0.945,Forest,0
Arunachal Pradesh,2002.2740293637069,22.847241555647848,84.4018670189542,106.28645427515713,179.52409762914505,177.0581540234833,422.8056041324294,657.6800277821023,321.51758382368973,272.60556543189324,181.3008262464848,23.14344007567949,16.528089534137187,2467.14048930545,106.31126068245284,462.0853232732066,1665.5533917819175,224.2759228509822,Tripura,24.07388,89.92667,398.9,6.13,215.92,49.81,0.555,Alluvial,1,1.548,0.632,Forest,1
Arunachal Pradesh,1975.052245766197,16.556678328274025,75.68105149475578,97.63731081829944,166.01990651902273,179.60776394576496,267.8085274211486,422.8117697708543,195.7323316462016,300.0909010684382,453.9561568342946,20.755530898724476,13.876950718156502,2208.861937496873,92.42845714651132,457.82615130735405,1195.6288744553488,485.3030853549228,Arunachal Pradesh,27.73074,95.03685,1538.9,27.09,71.75,48.92,0.33,Mountain Soil,0,1.23,2.088,Agriculture,1
Arunachal Pradesh,2005.611256163052,47.85028267482321,166.096085722446,231.90262895171932,194.55316606559967,183.3682325237533,276.4573463821224,423.4941131490368,403.2531968181924,228.9195179502105,146.54425535332874,28.507081340201854,3.316007528526701,2357.6418246436374,215.4318811076869,611.0733020940978,1357.0761825377965,174.74303883973678,Assam,25.99544,91.55787,186.7,18.05,81.89,43.39,0.723,Sandy Loam,1,0.173,4.379,Agriculture,1
Arunachal Pradesh,2003.3786172014577,74.80634070324082,38.26317554214539,130.9530206022298,248.68602813917025,197.03870467857703,390.0894259843426,600.1827222120028,278.0244457627924,258.9258980950654,93.85531249222434,45.600433100426606,18.116058284187208,2387.3648185930706,112.86366355358724,578.4722155879259,1567.184245618001,157.52331948907937,Manipur,24.38142,93.45116,2368.1,23.35,102.31,48.62,0.466,Clay,0,1.295,2.379,Forest,0
Assam & Meghalaya,1992.7905940785488,72.51014155067608,96.49545852588972,85.33887368445583,138.40756421402398,376.7114590025956,631.5716626781873,568.7043942404438,478.96445722372783,293.091348811991,130.4002555780796,7.049403010398662,1.8965941446688284,2908.3184096433424,171.26368968416068,596.3766102861716,1955.939218891668,138.36030219394388,Meghalaya,26.49106,90.61047,239.7,26.03,149.94,51.89,0.514,Clay,0,2.07,0.981,Forest,1
Assam & Meghalaya,2003.693019399272,15.302397532726737,20.67214613899744,77.04945006900682,337.30663265880804,341.28159619498683,401.946117779308,835.9630126561159,290.1247921761693,312.7235690010222,337.6779574128813,6.30858075398964,6.788266862676392,3034.9425974503115,32.855206009910376,757.101481836514,1837.299739018542,348.54539817011147,Mizoram,22.84768,94.21602,1721.8,27.79,274.77,58.26,0.798,Loamy,0,1.646,0.992,Agriculture,1
Assam & Meghalaya,1985.1535716781375,17.68190578837785,11.745833911815776,26.49751882378126,287.1646586380301,161.82700409180794,402.2190771644686,458.6562321706982,412.2727846605528,446.7690449540708,295.1777393096994,58.662587857686106,8.541029229842637,2595.6874796441643,30.487050478113748,467.9050465044721,1751.9484180507188,361.8808712256844,Nagaland,24.75868,95.37212,2171.5,30.63,210.0,33.28,0.539,Sandy Loam,1,0.431,1.573,Agriculture,0
Assam & Meghalaya,1922.3200884163025,16.734102909672565,7.4717474228787,77.25648304938619,172.10634301933288,233.2983183599517,555.2042760643567,405.30757982186566,394.05389064755866,263.2586541359351,126.7391104258526,9.902470081364964,9.6608063115672,2304.8816273177526,22.707006208485403,477.8477985519568,1586.458368569057,150.60068504100553,Sikkim,26.82321,87.86953,1094.7,15.88,340.66,61.56,0.474,Laterite,2,4.462,1.039,Built-up,0
Assam & Meghalaya,2002.7117924897736,8.537752440641139,42.53518076306908,100.76568988621364,210.95216999611287,233.4816868076464,557.251242079571,474.1809659621827,285.3470605890845,251.35985959825268,227.52409037523088,11.75257153360634,18.70650681460741,2435.44753971456,51.57886322373445,555.9120834930038,1538.1853189558672,265.5805288853592,Tripura,23.29032,92.00668,438.8,2.51,25.9,68.42,0.447,Laterite,0,1.14,2.753,Barren,0
Arunachal Pradesh,1991.734185510444,35.141958153572325,129.4612542683566,182.4845111317642,197.8208231935473,235.96868465480532,525.2156668409859,549.9764852966772,297.754592172972,324.5912167188188,197.5655666647229,11.465400848570216,9.708767005589117,2682.0022203259746,158.24220875190233,620.8871229996291,1725.8088904208837,217.7460985918329,Arunachal Pradesh,25.9538,93.10327,3646.3,17.36,167.79,61.63,0.573,Clay,1,0.206,0.257,Agriculture,0
Assam & Meghalaya,1907.9089270547545,17.771551859440308,26.195703572056583,22.824795636012603,175.1379632685489,331.8844158703186,390.1267081578796,479.2217907403031,335.2646021797526,404.7759631923192,89.80074346695207,3.3636818456950057,0.5617019249455338,2328.7995077385167,41.85274840075347,526.1475134397209,1626.3269265643896,95.79423489394784,Assam,25.73785,91.54958,412.3,30.2,285.31,48.9,0.526,Silty,2,3.196,0.95,Forest,1
Assam & Meghalaya,1925.5350856510004,26.84689251488768,21.12619653464581,52.99271797754573,281.52857250524204,596.6858151663838,319.60287443992496,400.59178381516426,396.85685600339895,325.40845799121394,86.26142676306824,13.831396262897798,0.0634464307487025,2559.983858422679,46.33670638758641,928.8948523697144,1438.1310575509958,100.76143657177528,Manipur,23.72553,94.55979,1331.4,30.09,172.44,81.92,0.396,Clay,1,0.191,0.534,Agriculture,1
Assam & Meghalaya,1998.4531747915548,3.537574243294205,-1.7503910747354534,37.029457111563545,153.15976937729707,464.9142656279758,424.2627503711392,601.5272060497406,488.2307815903607,198.4401781381343,205.74749467458815,13.726455635201662,1.6252847131507528,2596.861289851085,2.5002321842109243,656.6078537501627,1686.7187007411878,220.61865339614496,Meghalaya,25.60583,89.80311,1798.0,22.06,70.59,70.73,0.39,Sandy Loam,2,1.613,0.645,Agriculture,0
Assam & Meghalaya,1900.2509976520892,26.861937746027277,19.99438325227281,29.420628139418373,226.74324406218105,205.6301024341257,525.4828432134058,413.06113243185655,459.1846548527952,289.67473083246165,160.41850530866307,114.47075207576366,0.3206430289963772,2532.1638568936746,45.291901533531714,462.3726299874259,1722.0286403435769,283.13744888643936,Mizoram,22.14169,93.0698,1736.0,24.96,309.84,19.92,0.735,Silty,0,0.444,2.472,Forest,1
Assam & Meghalaya,2017.4187774935067,2.345986485267063,40.45950263413887,111.67403936400208,308.076969746698,272.815071225977,488.6715883137986,421.45244828742295,481.012349863062,346.9212154020052,208.79440809108468,9.96257035608243,11.47917031173412,2747.6799801341,35.146141935771055,691.3523160098355,1717.299162245372,232.37406502770057,Nagaland,25.94754,95.36875,1951.4,23.25,87.5,89.86,0.519,Mountain Soil,1,4.213,1.563,Grassland,0
Assam & Meghalaya,2002.0650115718609,22.42233515209805,27.36265386766041,175.12311432913592,203.46252015645777,284.02564073528595,374.5133303169396,472.7512779488619,497.8763547867889,184.6306427949484,226.4412180476964,7.600458155675532,2.963411845299912,2464.0017376077626,54.65601854105618,658.0983761775622,1540.5196895246445,226.56852976717772,Sikkim,27.2961,88.29311,4528.7,8.14,142.07,31.92,0.442,Silty,0,0.439,1.785,Barren,0
Arunachal Pradesh,1960.414425133985,48.79139432735608,204.8426139163008,290.1245474297363,175.46143468929066,500.87391165812136,598.4927331712848,735.0149462702158,538.2336779759227,260.629583017642,257.7754356166224,56.02973973156224,3.822853945766661,3670.107509940864,254.53127089019785,966.5396476032791,2103.272236434868,328.3336313393677,Tripura,22.82151,92.36957,453.4,44.06,61.89,83.88,0.774,Sandy Loam,4,1.087,1.335,Agriculture,0
Assam & Meghalaya,1918.8832163638324,7.111183144117999,48.897165543671456,227.75694825047705,192.77243550701112,275.5535137535261,522.2261774915869,310.2509978688682,519.5729402068441,381.1142026062668,127.64534067559524,3.1021324192497097,0.2771214033462452,2575.9095068061174,55.27751064197218,690.0702366723901,1705.0705700766705,134.06761242515265,Arunachal Pradesh,28.28551,94.46446,1624.9,2.02,297.39,57.01,0.729,Loamy,0,0.758,1.212,Grassland,0
Arunachal Pradesh,1939.167174503677,143.54580859106525,121.56807845709656,338.8938079762204,398.0004041144208,305.40681473654325,1515.8663941394918,1344.164865116952,803.4764537590776,872.058368295126,221.9392129660617,57.877145015672205,6.356852622271876,6153.6330198974965,268.20665767428034,1035.356146677592,4525.138008931378,278.8592144414081,Assam,25.42054,91.52011,142.9,4.43,174.46,33.68,0.446,Sandy Loam,0,1.646,2.711,Grassland,1
Assam & Meghalaya,1955.572290080025,30.065328653725985,3.3088399626657874,122.4226742615792,208.51015303458016,538.7515056684667,727.5242625050803,455.73847820969695,378.62837332820055,163.36305737897746,144.98650152945535,45.037780102306606,9.810263374413028,2817.715347783877,33.21309191532463,864.4409161142387,1690.0602192616786,205.4631787915343,Manipur,26.0115,93.14132,1002.0,10.08,23.85,48.69,0.855,Laterite,0,0.741,0.757,Grassland,0
Assam & Meghalaya,1986.4560988314715,9.054912462786,28.823007016415435,112.44777506438128,193.32720817578831,200.1691273875429,527.090713923189,779.6603716171797,432.635230122254,437.4643934761283,152.36121005512655,37.76921770890816,11.797324131571218,2924.827784317441,35.065970564889966,500.6755283073793,2196.54334235933,210.1394921514733,Meghalaya,26.75288,89.82514,1093.8,6.6,353.55,83.92,0.336,Clay,0,1.105,1.647,Forest,0
Arunachal Pradesh,1951.9528356224728,17.660115361261795,24.787871863943423,188.96362484567024,153.3938510071667,234.17125475718504,276.073875611717,299.4997920578417,481.69149876950223,359.9839497410218,254.10202896205703,45.594504349468,28.9752969511314,2367.323631575118,44.6433564549135,570.6839009128764,1439.8230290029896,335.21040915349107,Mizoram,22.16856,93.17193,903.2,28.51,309.73,5.0,0.672,Silty,1,0.63,2.153,Agriculture,0
Assam & Meghalaya,1934.422481803653,3.320029724865913,55.08138481627085,68.73353114811151,116.9692550434206,377.5280515706803,696.9978510253593,400.09462100240336,584.5090446062136,327.134619558988,27.60042739924484,21.663089925543375,3.707233494125637,2729.0151426736384,58.24553687799772,573.9287017385756,2017.2403870419444,47.6196391267352,Nagaland,26.69785,93.72944,528.8,16.83,5.95,47.69,0.516,Loamy,0,0.767,0.576,Forest,0
Arunachal Pradesh,1982.609426592597,65.32933396194905,172.69768338607537,218.23766089770317,352.55633014081707,304.85740945384515,556.7734728283882,560.3270559708244,392.5906417003075,478.4360495214058,192.0624359969996,13.770329083339822,40.85953677650384,3361.32847618747,236.15784776449237,881.1045576496459,1959.0082208469585,248.55391860306943,Sikkim,26.73737,87.35609,3891.9,4.04,163.3,44.75,0.42,Laterite,0,2.469,0.666,Forest,0
Assam & Meghalaya,1935.0941982302047,3.5234199137821176,52.93060453843791,66.28355178285055,122.16100397109112,382.2943172159588,696.7857137886172,394.1849872843739,568.4330736310736,339.8026945803611,30.24055142464041,20.368494294923877,3.5243186307281658,2685.8537226181024,56.14307105365749,553.3917529521416,2020.9036977561243,50.52490165327741,Tripura,23.80728,90.57911,236.1,26.08,82.43,52.67,0.537,Alluvial,3,0.4,2.028,Forest,1
Assam & Meghalaya,1978.5906158584637,3.727892384143601,10.19905073615549,40.31479059563221,92.91106846030392,224.16004113723204,313.46380202005724,639.2545775316256,242.04511493502704,339.9049225784237,218.03293452939087,23.4789729226979,36.23030034376455,2162.3736006604504,14.169357332491728,364.2663947763473,1550.67189142372,277.3328832193333,Arunachal Pradesh,26.64407,93.28941,3994.8,42.14,259.52,76.44,0.638,Alluvial,1,0.811,2.238,Barren,0
